0.404,9.1533
0.405,9.1873
0.406,9.2215
0.407,9.2557
0.408,9.2899
0.409,9.3241
0.41,9.3584
0.411,9.3928
0.412,9.4272
0.413,9.4616
0.414,9.4961
0.415,9.5306
0.416,9.5651
0.417,9.5997
0.418,9.6343
0.419,9.669
0.42,9.7037
0.421,9.7385
0.422,9.7733
0.423,9.8081
0.424,9.843
0.425,9.8779
0.426,9.9129
0.427,9.9479
0.428,9.983
0.429,10.018
0.43,10.053
0.431,10.088
0.432,10.124
0.433,10.159
0.434,10.194
0.435,10.229
0.436,10.265
0.437,10.3
0.438,10.336
0.439,10.371
0.44,10.407
0.441,10.442
0.442,10.478
0.443,10.514
0.444,10.549
0.445,10.585
0.446,10.621
0.447,10.657
0.448,10.693
0.449,10.728
0.45,10.764
0.451,10.8
0.452,10.836
0.453,10.872
0.454,10.909
0.455,10.945
0.456,10.981
0.457,11.017
0.458,11.053
0.459,11.09
0.46,11.126
0.461,11.162
0.462,11.199
0.463,11.235
0.464,11.272
0.465,11.308
0.466,11.345
0.467,11.381
0.468,11.418
0.469,11.455
0.47,11.492
0.471,11.528
0.472,11.565
0.473,11.602
0.474,11.639
0.475,11.676
0.476,11.713
0.477,11.75
0.478,11.787
0.479,11.824
0.48,11.861
0.481,11.898
0.482,11.935
0.483,11.973
0.484,12.01
0.485,12.047
0.486,12.085
0.487,12.122
0.488,12.159
0.489,12.197
0.49,12.234
0.491,12.272
0.492,12.309
0.493,12.347
0.494,12.385
0.495,12.422
0.496,12.46
0.497,12.498
0.498,12.536
0.499,12.574
0.5,12.612
0.501,12.649
0.502,12.687
0.503,12.725
0.504,12.764
0.505,12.802
0.506,12.84
0.507,12.878
0.508,12.916
0.509,12.954
0.51,12.993
0.511,13.031
0.512,13.069
0.513,13.108
0.514,13.146
0.515,13.184
0.516,13.223
0.517,13.261
0.518,13.3
0.519,13.339
0.52,13.377
0.521,13.416
0.522,13.455
0.523,13.493
0.524,13.532
0.525,13.571
0.526,13.61
0.527,13.649
0.528,13.688
0.529,13.727
0.53,13.766
0.531,13.805
0.532,13.844
0.533,13.883
0.534,13.922
0.535,13.961
0.536,14.001
0.537,14.04
0.538,14.079
0.539,14.119
0.54,14.158
0.541,14.197
0.542,14.237
0.543,14.276
0.544,14.316
0.545,14.355
0.546,14.395
0.547,14.435
0.548,14.474
0.549,14.514
0.55,14.554
0.551,14.594
0.552,14.633
0.553,14.673
0.554,14.713
0.555,14.753
0.556,14.793
0.557,14.833
0.558,14.873
0.559,14.913
0.56,14.953
0.561,14.993
0.562,15.034
0.563,15.074
0.564,15.114
0.565,15.154
0.566,15.195
0.567,15.235
0.568,15.275
0.569,15.316
0.57,15.356
0.571,15.397
0.572,15.437
0.573,15.478
0.574,15.519
0.575,15.559
0.576,15.6
0.577,15.641
0.578,15.681
0.579,15.722
0.58,15.763
0.581,15.804
0.582,15.845
0.583,15.886
0.584,15.927
0.585,15.968
0.586,16.009
0.587,16.05
0.588,16.091
0.589,16.132
0.59,16.173
0.591,16.214
0.592,16.255
0.593,16.297
0.594,16.338
0.595,16.379
0.596,16.421
0.597,16.462
0.598,16.504
0.599,16.545
0.6,16.587
0.601,16.628
0.602,16.67
0.603,16.711
0.604,16.753
0.605,16.795
0.606,16.836
0.607,16.878
0.608,16.92
0.609,16.962
0.61,17.004
0.611,17.046
0.612,17.088
0.613,17.13
0.614,17.172
0.615,17.214
0.616,17.256
0.617,17.298
0.618,17.34
0.619,17.382
0.62,17.424
0.621,17.466
0.622,17.509
0.623,17.551
0.624,17.593
0.625,17.636
0.626,17.678
0.627,17.721
0.628,17.763
0.629,17.806
0.63,17.848
0.631,17.891
0.632,17.933
0.633,17.976
0.634,18.019
0.635,18.061
0.636,18.104
0.637,18.147
0.638,18.19
0.639,18.233
0.64,18.276
0.641,18.318
0.642,18.361
0.643,18.404
0.644,18.447
0.645,18.49
0.646,18.534
0.647,18.577
0.648,18.62
0.649,18.663
0.65,18.706
0.651,18.749
0.652,18.793
0.653,18.836
0.654,18.879
0.655,18.923
0.656,18.966
0.657,19.01
0.658,19.053
0.659,19.097
0.66,19.14
0.661,19.184
0.662,19.227
0.663,19.271
0.664,19.315
0.665,19.358
0.666,19.402
0.667,19.446
0.668,19.49
0.669,19.534
0.67,19.577
0.671,19.621
0.672,19.665
0.673,19.709
0.674,19.753
0.675,19.797
0.676,19.841
0.677,19.886
0.678,19.93
0.679,19.974
0.68,20.018
0.681,20.062
0.682,20.107
0.683,20.151
0.684,20.195
0.685,20.24
0.686,20.284
0.687,20.328
0.688,20.373
0.689,20.417
0.69,20.462
0.691,20.507
0.692,20.551
0.693,20.596
0.694,20.64
0.695,20.685
0.696,20.73
0.697,20.775
0.698,20.819
0.699,20.864
0.7,20.909
0.701,20.954
0.702,20.999
0.703,21.044
0.704,21.089
0.705,21.134
0.706,21.179
0.707,21.224
0.708,21.269
0.709,21.314
0.71,21.359
0.711,21.405
0.712,21.45
0.713,21.495
0.714,21.54
0.715,21.586
0.716,21.631
0.717,21.676
0.718,21.722
0.719,21.767
0.72,21.813
0.721,21.858
0.722,21.904
0.723,21.949
0.724,21.995
0.725,22.041
0.726,22.086
0.727,22.132
0.728,22.178
0.729,22.224
0.73,22.269
0.731,22.315
0.732,22.361
0.733,22.407
0.734,22.453
0.735,22.499
0.736,22.545
0.737,22.591
0.738,22.637
0.739,22.683
0.74,22.729
0.741,22.775
0.742,22.822
0.743,22.868
0.744,22.914
0.745,22.96
0.746,23.007
0.747,23.053
0.748,23.099
0.749,23.146
0.75,23.192
0.751,23.239
0.752,23.285
0.753,23.332
0.754,23.378
0.755,23.425
0.756,23.471
0.757,23.518
0.758,23.565
0.759,23.611
0.76,23.658
0.761,23.705
0.762,23.752
0.763,23.799
0.764,23.845
0.765,23.892
0.766,23.939
0.767,23.986
0.768,24.033
0.769,24.08
0.77,24.127
0.771,24.174
0.772,24.221
0.773,24.269
0.774,24.316
0.775,24.363
0.776,24.41
0.777,24.457
0.778,24.505
0.779,24.552
0.78,24.599
0.781,24.647
0.782,24.694
0.783,24.742
0.784,24.789
0.785,24.837
0.786,24.884
0.787,24.932
0.788,24.979
0.789,25.027
0.79,25.075
0.791,25.122
0.792,25.17
0.793,25.218
0.794,25.265
0.795,25.313
0.796,25.361
0.797,25.409
0.798,25.457
0.799,25.505
0.8,25.553
0.801,25.601
0.802,25.649
0.803,25.697
0.804,25.745
0.805,25.793
0.806,25.841
0.807,25.889
0.808,25.938
0.809,25.986
0.81,26.034
0.811,26.082
0.812,26.131
0.813,26.179
0.814,26.227
0.815,26.276
0.816,26.324
0.817,26.373
0.818,26.421
0.819,26.47
0.82,26.518
0.821,26.567
0.822,26.615
0.823,26.664
0.824,26.713
0.825,26.761
0.826,26.81
0.827,26.859
0.828,26.908
0.829,26.957
0.83,27.005
0.831,27.054
0.832,27.103
0.833,27.152
0.834,27.201
0.835,27.25
0.836,27.299
0.837,27.348
0.838,27.397
0.839,27.446
0.84,27.495
0.841,27.545
0.842,27.594
0.843,27.643
0.844,27.692
0.845,27.742
0.846,27.791
0.847,27.84
0.848,27.89
0.849,27.939
0.85,27.988
0.851,28.038
0.852,28.087
0.853,28.137
0.854,28.187
0.855,28.236
0.856,28.286
0.857,28.335
0.858,28.385
0.859,28.435
0.86,28.484
0.861,28.534
0.862,28.584
0.863,28.634
0.864,28.684
0.865,28.734
0.866,28.783
0.867,28.833
0.868,28.883
0.869,28.933
0.87,28.983
0.871,29.033
0.872,29.083
0.873,29.134
0.874,29.184
0.875,29.234
0.876,29.284
0.877,29.334
0.878,29.384
0.879,29.435
0.88,29.485
0.881,29.535
0.882,29.586
0.883,29.636
0.884,29.687
0.885,29.737
0.886,29.787
0.887,29.838
0.888,29.888
0.889,29.939
0.89,29.99
0.891,30.04
0.892,30.091
0.893,30.142
0.894,30.192
0.895,30.243
0.896,30.294
0.897,30.345
0.898,30.395
0.899,30.446
0.9,30.497
0.901,30.548
0.902,30.599
0.903,30.65
0.904,30.701
0.905,30.752
0.906,30.803
0.907,30.854
0.908,30.905
0.909,30.956
0.91,31.007
0.911,31.058
0.912,31.11
0.913,31.161
0.914,31.212
0.915,31.263
0.916,31.315
0.917,31.366
0.918,31.418
0.919,31.469
0.92,31.52
0.921,31.572
0.922,31.623
0.923,31.675
0.924,31.726
0.925,31.778
0.926,31.83
0.927,31.881
0.928,31.933
0.929,31.985
0.93,32.036
0.931,32.088
0.932,32.14
0.933,32.192
0.934,32.243
0.935,32.295
0.936,32.347
0.937,32.399
0.938,32.451
0.939,32.503
0.94,32.555
0.941,32.607
0.942,32.659
0.943,32.711
0.944,32.763
0.945,32.815
0.946,32.867
0.947,32.92
0.948,32.972
0.949,33.024
0.95,33.076
0.951,33.129
0.952,33.181
0.953,33.233
0.954,33.286
0.955,33.338
0.956,33.391
0.957,33.443
0.958,33.495
0.959,33.548
0.96,33.601
0.961,33.653
0.962,33.706
0.963,33.758
0.964,33.811
0.965,33.864
0.966,33.916
0.967,33.969
0.968,34.022
0.969,34.075
0.97,34.127
0.971,34.18
0.972,34.233
0.973,34.286
0.974,34.339
0.975,34.392
0.976,34.445
0.977,34.498
0.978,34.551
0.979,34.604
0.98,34.657
0.981,34.71
0.982,34.763
0.983,34.817
0.984,34.87
0.985,34.923
0.986,34.976
0.987,35.029
0.988,35.083
0.989,35.136
0.99,35.189
0.991,35.243
0.992,35.296
0.993,35.35
0.994,35.403
0.995,35.457
0.996,35.51
0.997,35.564
0.998,35.617
0.999,35.671
1,35.725
1.001,35.778
1.002,35.832
1.003,35.886
1.004,35.939
1.005,35.993
1.006,36.047
1.007,36.101
1.008,36.154
1.009,36.208
1.01,36.262
1.011,36.316
1.012,36.37
1.013,36.424
1.014,36.478
1.015,36.532
1.016,36.586
1.017,36.64
1.018,36.694
1.019,36.749
1.02,36.803
1.021,36.857
1.022,36.911
1.023,36.965
1.024,37.02
1.025,37.074
1.026,37.128
1.027,37.183
1.028,37.237
1.029,37.291
1.03,37.346
1.031,37.4
1.032,37.455
1.033,37.509
1.034,37.564
1.035,37.618
1.036,37.673
1.037,37.727
1.038,37.782
1.039,37.837
1.04,37.891
1.041,37.946
1.042,38.001
1.043,38.056
1.044,38.11
1.045,38.165
1.046,38.22
1.047,38.275
1.048,38.33
1.049,38.385
1.05,38.44
1.051,38.495
1.052,38.55
1.053,38.605
1.054,38.66
1.055,38.715
1.056,38.77
1.057,38.825
1.058,38.88
1.059,38.936
1.06,38.991
1.061,39.046
1.062,39.101
1.063,39.157
1.064,39.212
1.065,39.267
1.066,39.323
1.067,39.378
1.068,39.433
1.069,39.489
1.07,39.544
1.071,39.6
1.072,39.655
1.073,39.711
1.074,39.767
1.075,39.822
1.076,39.878
1.077,39.933
1.078,39.989
1.079,40.045
1.08,40.101
1.081,40.156
1.082,40.212
1.083,40.268
1.084,40.324
1.085,40.38
1.086,40.435
1.087,40.491
1.088,40.547
1.089,40.603
1.09,40.659
1.091,40.715
1.092,40.771
1.093,40.827
1.094,40.884
1.095,40.94
1.096,40.996
1.097,41.052
1.098,41.108
1.099,41.164
1.1,41.221
1.101,41.277
1.102,41.333
1.103,41.39
1.104,41.446
1.105,41.502
1.106,41.559
1.107,41.615
1.108,41.672
1.109,41.728
1.11,41.785
1.111,41.841
1.112,41.898
1.113,41.954
1.114,42.011
1.115,42.067
1.116,42.124
1.117,42.181
1.118,42.237
1.119,42.294
1.12,42.351
1.121,42.408
1.122,42.465
1.123,42.521
1.124,42.578
1.125,42.635
1.126,42.692
1.127,42.749
1.128,42.806
1.129,42.863
1.13,42.92
1.131,42.977
1.132,43.034
1.133,43.091
1.134,43.148
1.135,43.205
1.136,43.263
1.137,43.32
1.138,43.377
1.139,43.434
1.14,43.491
1.141,43.549
1.142,43.606
1.143,43.663
1.144,43.721
1.145,43.778
1.146,43.836
1.147,43.893
1.148,43.95
1.149,44.008
1.15,44.065
1.151,44.123
1.152,44.181
1.153,44.238
1.154,44.296
1.155,44.353
1.156,44.411
1.157,44.469
1.158,44.526
1.159,44.584
1.16,44.642
1.161,44.7
1.162,44.758
1.163,44.815
1.164,44.873
1.165,44.931
1.166,44.989
1.167,45.047
1.168,45.105
1.169,45.163
1.17,45.221
1.171,45.279
1.172,45.337
1.173,45.395
1.174,45.453
1.175,45.511
1.176,45.57
1.177,45.628
1.178,45.686
1.179,45.744
1.18,45.802
1.181,45.861
1.182,45.919
1.183,45.977
1.184,46.036
1.185,46.094
1.186,46.153
1.187,46.211
1.188,46.269
1.189,46.328
1.19,46.386
1.191,46.445
1.192,46.504
1.193,46.562
1.194,46.621
1.195,46.679
1.196,46.738
1.197,46.797
1.198,46.855
1.199,46.914
1.2,46.973
1.201,47.032
1.202,47.09
1.203,47.149
1.204,47.208
1.205,47.267
1.206,47.326
1.207,47.385
1.208,47.444
1.209,47.503
1.21,47.562
1.211,47.621
1.212,47.68
1.213,47.739
1.214,47.798
1.215,47.857
1.216,47.916
1.217,47.975
1.218,48.035
1.219,48.094
1.22,48.153
1.221,48.212
1.222,48.272
1.223,48.331
1.224,48.39
1.225,48.45
1.226,48.509
1.227,48.568
1.228,48.628
1.229,48.687
1.23,48.747
1.231,48.806
1.232,48.866
1.233,48.925
1.234,48.985
1.235,49.045
1.236,49.104
1.237,49.164
1.238,49.224
1.239,49.283
1.24,49.343
1.241,49.403
1.242,49.462
1.243,49.522
1.244,49.582
1.245,49.642
1.246,49.702
1.247,49.762
1.248,49.822
1.249,49.882
1.25,49.942
1.251,50.002
1.252,50.062
1.253,50.122
1.254,50.182
1.255,50.242
1.256,50.302
1.257,50.362
1.258,50.422
1.259,50.482
1.26,50.542
1.261,50.603
1.262,50.663
1.263,50.723
1.264,50.784
1.265,50.844
1.266,50.904
1.267,50.965
1.268,51.025
1.269,51.085
1.27,51.146
1.271,51.206
1.272,51.267
1.273,51.327
1.274,51.388
1.275,51.448
1.276,51.509
1.277,51.57
1.278,51.63
1.279,51.691
1.28,51.752
1.281,51.812
1.282,51.873
1.283,51.934
1.284,51.995
1.285,52.055
1.286,52.116
1.287,52.177
1.288,52.238
1.289,52.299
1.29,52.36
1.291,52.421
1.292,52.482
1.293,52.543
1.294,52.604
1.295,52.665
1.296,52.726
1.297,52.787
1.298,52.848
1.299,52.909
1.3,52.97
1.301,53.031
1.302,53.093
1.303,53.154
1.304,53.215
1.305,53.276
1.306,53.338
1.307,53.399
1.308,53.46
1.309,53.522
1.31,53.583
1.311,53.644
1.312,53.706
1.313,53.767
1.314,53.829
1.315,53.89
1.316,53.952
1.317,54.013
1.318,54.075
1.319,54.137
1.32,54.198
1.321,54.26
1.322,54.322
1.323,54.383
1.324,54.445
1.325,54.507
1.326,54.568
1.327,54.63
1.328,54.692
1.329,54.754
1.33,54.816
1.331,54.878
1.332,54.94
1.333,55.001
1.334,55.063
1.335,55.125
1.336,55.187
1.337,55.249
1.338,55.311
1.339,55.374
1.34,55.436
1.341,55.498
1.342,55.56
1.343,55.622
1.344,55.684
1.345,55.746
1.346,55.809
1.347,55.871
1.348,55.933
1.349,55.995
1.35,56.058
1.351,56.12
1.352,56.182
1.353,56.245
1.354,56.307
1.355,56.37
1.356,56.432
1.357,56.495
1.358,56.557
1.359,56.62
1.36,56.682
1.361,56.745
1.362,56.807
1.363,56.87
1.364,56.933
1.365,56.995
1.366,57.058
1.367,57.121
1.368,57.184
1.369,57.246
1.37,57.309
1.371,57.372
1.372,57.435
1.373,57.498
1.374,57.56
1.375,57.623
1.376,57.686
1.377,57.749
1.378,57.812
1.379,57.875
1.38,57.938
1.381,58.001
1.382,58.064
1.383,58.127
1.384,58.19
1.385,58.254
1.386,58.317
1.387,58.38
1.388,58.443
1.389,58.506
1.39,58.569
1.391,58.633
1.392,58.696
1.393,58.759
1.394,58.823
1.395,58.886
1.396,58.949
1.397,59.013
1.398,59.076
1.399,59.14
1.4,59.203
1.401,59.267
1.402,59.33
1.403,59.394
1.404,59.457
1.405,59.521
1.406,59.584
1.407,59.648
1.408,59.712
1.409,59.775
1.41,59.839
1.411,59.903
1.412,59.966
1.413,60.03
1.414,60.094
1.415,60.158
1.416,60.222
1.417,60.286
1.418,60.349
1.419,60.413
1.42,60.477
1.421,60.541
1.422,60.605
1.423,60.669
1.424,60.733
1.425,60.797
1.426,60.861
1.427,60.925
1.428,60.989
1.429,61.053
1.43,61.118
1.431,61.182
1.432,61.246
1.433,61.31
1.434,61.374
1.435,61.439
1.436,61.503
1.437,61.567
1.438,61.632
1.439,61.696
1.44,61.76
1.441,61.825
1.442,61.889
1.443,61.954
1.444,62.018
1.445,62.082
1.446,62.147
1.447,62.211
1.448,62.276
1.449,62.341
1.45,62.405
1.451,62.47
1.452,62.534
1.453,62.599
1.454,62.664
1.455,62.728
1.456,62.793
1.457,62.858
1.458,62.923
1.459,62.987
1.46,63.052
1.461,63.117
1.462,63.182
1.463,63.247
1.464,63.312
1.465,63.377
1.466,63.442
1.467,63.507
1.468,63.572
1.469,63.637
1.47,63.702
1.471,63.767
1.472,63.832
1.473,63.897
1.474,63.962
1.475,64.027
1.476,64.092
1.477,64.158
1.478,64.223
1.479,64.288
1.48,64.353
1.481,64.418
1.482,64.484
1.483,64.549
1.484,64.614
1.485,64.68
1.486,64.745
1.487,64.811
1.488,64.876
1.489,64.942
1.49,65.007
1.491,65.072
1.492,65.138
1.493,65.204
1.494,65.269
1.495,65.335
1.496,65.4
1.497,65.466
1.498,65.532
1.499,65.597
1.5,65.663
1.501,65.729
1.502,65.794
1.503,65.86
1.504,65.926
1.505,65.992
1.506,66.058
1.507,66.123
1.508,66.189
1.509,66.255
1.51,66.321
1.511,66.387
1.512,66.453
1.513,66.519
1.514,66.585
1.515,66.651
1.516,66.717
1.517,66.783
1.518,66.849
1.519,66.915
1.52,66.981
1.521,67.048
1.522,67.114
1.523,67.18
1.524,67.246
1.525,67.312
1.526,67.379
1.527,67.445
1.528,67.511
1.529,67.578
1.53,67.644
1.531,67.71
1.532,67.777
1.533,67.843
1.534,67.91
1.535,67.976
1.536,68.043
1.537,68.109
1.538,68.176
1.539,68.242
1.54,68.309
1.541,68.375
1.542,68.442
1.543,68.509
1.544,68.575
1.545,68.642
1.546,68.709
1.547,68.775
1.548,68.842
1.549,68.909
1.55,68.976
1.551,69.042
1.552,69.109
1.553,69.176
1.554,69.243
1.555,69.31
1.556,69.377
1.557,69.444
1.558,69.511
1.559,69.578
1.56,69.645
1.561,69.712
1.562,69.779
1.563,69.846
1.564,69.913
1.565,69.98
1.566,70.047
1.567,70.114
1.568,70.181
1.569,70.249
1.57,70.316
1.571,70.383
1.572,70.45
1.573,70.517
1.574,70.585
1.575,70.652
1.576,70.719
1.577,70.787
1.578,70.854
1.579,70.922
1.58,70.989
1.581,71.056
1.582,71.124
1.583,71.191
1.584,71.259
1.585,71.326
1.586,71.394
1.587,71.462
1.588,71.529
1.589,71.597
1.59,71.664
1.591,71.732
1.592,71.8
1.593,71.868
1.594,71.935
1.595,72.003
1.596,72.071
1.597,72.139
1.598,72.206
1.599,72.274
1.6,72.342
1.601,72.41
1.602,72.478
1.603,72.546
1.604,72.614
1.605,72.682
1.606,72.75
1.607,72.818
1.608,72.886
1.609,72.954
1.61,73.022
1.611,73.09
1.612,73.158
1.613,73.226
1.614,73.294
1.615,73.362
1.616,73.431
1.617,73.499
1.618,73.567
1.619,73.635
1.62,73.704
1.621,73.772
1.622,73.84
1.623,73.908
1.624,73.977
1.625,74.045
1.626,74.114
1.627,74.182
1.628,74.25
1.629,74.319
1.63,74.387
1.631,74.456
1.632,74.524
1.633,74.593
1.634,74.662
1.635,74.73
1.636,74.799
1.637,74.867
1.638,74.936
1.639,75.005
1.64,75.073
1.641,75.142
1.642,75.211
1.643,75.28
1.644,75.348
1.645,75.417
1.646,75.486
1.647,75.555
1.648,75.624
1.649,75.693
1.65,75.762
1.651,75.831
1.652,75.899
1.653,75.968
1.654,76.037
1.655,76.106
1.656,76.175
1.657,76.244
1.658,76.314
1.659,76.383
1.66,76.452
1.661,76.521
1.662,76.59
1.663,76.659
1.664,76.728
1.665,76.798
1.666,76.867
1.667,76.936
1.668,77.005
1.669,77.075
1.67,77.144
1.671,77.213
1.672,77.283
1.673,77.352
1.674,77.422
1.675,77.491
1.676,77.56
1.677,77.63
1.678,77.699
1.679,77.769
1.68,77.838
1.681,77.908
1.682,77.978
1.683,78.047
1.684,78.117
1.685,78.186
1.686,78.256
1.687,78.326
1.688,78.395
1.689,78.465
1.69,78.535
1.691,78.605
1.692,78.674
1.693,78.744
1.694,78.814
1.695,78.884
1.696,78.954
1.697,79.024
1.698,79.093
1.699,79.163
1.7,79.233
